Award ID,Description,Contract Award Type,naics,naics_description,Recipient Name,Awarding Agency,awarding_agency_id,Start Date,End Date,Award Amount,base_and_all_options,generated_internal_id,generated_unique_award_id,internal_id,number_of_offers_received,Last Modified Date,base_and_all_options,Period of Performance Current End Date,Prime Recipient Name,Sub-Awardee Name,Sub-Award Amount,Funding Agency,Contract Duration,Contract Duration (Years),Days Until Contract Ends,Contract Status,Months Until Contract Ends,SortMonthBins,NAICSCodeDesc,AwardAmount_Binned,SortAmountBins,PastAwards_URL
47QFSA18F0055,IGF::OT::IGF USAR ISR PROGRAM SUPPORT,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2018-07-01,2021-06-30,1879941.05,,CONT_AWD_47QFSA18F0055_4732_GS00F008DA_4732,,66774719,,2021-06-24,,,,,,Department of Defense,1095.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFSA18F0055_4732_GS00F008DA_4732
47QFSA18F0052,IGF::OT::IGF--IT SUPPORT FOR AFNORTH MISSION DEPLOYED SYSTEMS AND SPECIAL PROGRAMS,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2018-06-01,2021-11-30,28060167.17,,CONT_AWD_47QFSA18F0052_4732_GS00Q09BGD0019_4735,,66416896,,2023-09-29,,,,,,Department of Defense,1278.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFSA18F0052_4732_GS00Q09BGD0019_4735
47QFSA18F0026,IGF::OT::IGF,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2018-03-02,2020-03-01,1613251.75,,CONT_AWD_47QFSA18F0026_4732_GS00Q14OADU108_4732,,62231880,,2023-06-26,,,,,,Department of Defense,730.0,2,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFSA18F0026_4732_GS00Q14OADU108_4732
47QFRA22F0010,CAPACITY BUILDING STRATEGIC PLANNING SERVICES AND SOLUTIONS,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2022-09-28,2024-09-27,9180564.17,,CONT_AWD_47QFRA22F0010_4732_47QTCK18D0029_4732,,152191127,,2023-09-29,,,,,,Department of Homeland Security,730.0,2,349,Active,6-12 months,3.0,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_47QFRA22F0010_4732_47QTCK18D0029_4732
47QFRA20F0024,CONTINUOUS DIAGNOSTICS AND MITIGATION CDM DASHBOARD ECOSYSTEM,DELIVERY ORDER,,,"ECS FEDERAL, LLC",General Services Administration,614.0,2020-05-24,2024-05-23,89030266.2,,CONT_AWD_47QFRA20F0024_4732_47QTCK18D0047_4732,,97480707,,2023-09-28,,,,,,Department of Homeland Security,1460.0,4,222,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFRA20F0024_4732_47QTCK18D0047_4732
47QFRA20F0020,"S2 ADMINISTRATIVE ASSOCIATED TASK ORDER FOR DEFEND D, REFERENCE ID08200012.",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2020-04-22,2021-08-05,1290979.43,,CONT_AWD_47QFRA20F0020_4732_GS00Q09BGD0019_4735,,96660050,,2022-06-22,,,,,,Department of Homeland Security,470.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFRA20F0020_4732_GS00Q09BGD0019_4735
47QFRA20F0016,THE PURPOSE OF THIS MODIFICATION IS TO ACCEPT TRANSFER OF TASK ORDER (47QFCA18F0100) FROM FEDSIM TO GSA AAS REGION 8. THE NEW PIID IS 47QFRA20F0016.,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2020-03-01,2024-08-05,649469393.6,,CONT_AWD_47QFRA20F0016_4732_GS00Q09BGD0019_4735,,95397494,,2023-10-02,,,,,,Department of Homeland Security,1618.0,4,296,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFRA20F0016_4732_GS00Q09BGD0019_4735
47QFRA20F0003,DYNAMIC AND EVOLVING FEDERAL ENTERPRISE NETWORK DEFENSE GROUP B DEFEND B,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2020-01-03,2024-01-02,354516827.07,,CONT_AWD_47QFRA20F0003_4732_GS00Q09BGD0019_4735,,93266613,,2023-09-25,,,,,,Department of Homeland Security,1460.0,4,80,Active,0-3 months,1.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFRA20F0003_4732_GS00Q09BGD0019_4735
47QFRA19F0015,DHA PATIENT ADMINISTRATION OFFICE HEATH RECORD MANAGEMENT,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2019-06-24,2023-12-23,12103485.32,,CONT_AWD_47QFRA19F0015_4732_47QRAA18D001P_4732,,87477458,,2023-08-10,,,,,,Department of Defense,1643.0,4,70,Active,0-3 months,1.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFRA19F0015_4732_47QRAA18D001P_4732
47QFRA19F0011,DYNAMIC AND EVOLVING FEDERAL ENTERPRISE NETWORK DEFENSE GROUP A DEFEND A  OPTION EXERCISE AND TRANSFER FROM PIID 47QFCA18F0050,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",General Services Administration,614.0,2019-05-08,2024-05-07,650718616.38,,CONT_AWD_47QFRA19F0011_4732_GS00Q09BGD0020_4735,,80420604,,2023-10-02,,,,,,Department of Homeland Security,1826.0,5,206,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFRA19F0011_4732_GS00Q09BGD0020_4735
47QFRA18F0068,DHA JOINT HEALTH RECORD MANAGEMENT,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2018-09-24,2019-06-23,2300709.41,,CONT_AWD_47QFRA18F0068_4732_47QRAA18D001P_4732,,68825938,,2023-08-10,,,,,,Department of Defense,272.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFRA18F0068_4732_47QRAA18D001P_4732
47QFPA23F0008,ONR ERP SUPPORT SERVICES,DELIVERY ORDER,,,INTERNATIONAL BUSINESS MACHINES CORPORATION,General Services Administration,614.0,2023-02-10,2023-04-09,683239.11,,CONT_AWD_47QFPA23F0008_4732_47QTCK18D0014_4732,,156431907,,2023-04-06,,,,,,Department of Defense,58.0,0,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFPA23F0008_4732_47QTCK18D0014_4732
47QFPA22F0023,FDA DARRTS BRIDGE CONTRACT,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",General Services Administration,614.0,2022-03-18,2022-08-17,695932.8,,CONT_AWD_47QFPA22F0023_4732_GS35F088AA_4732,,147052478,,2022-04-02,,,,,,Department of Health and Human Services,152.0,0,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFPA22F0023_4732_GS35F088AA_4732
47QFPA22F0007,REMOTE SENSING SE&I,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2022-01-11,2024-06-18,29351603.33,,CONT_AWD_47QFPA22F0007_4732_GS00Q14OADU604_4732,,145355302,,2023-10-11,,,,,,Department of Defense,889.0,2,248,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFPA22F0007_4732_GS00Q14OADU604_4732
47QFPA22F0004,U2 MISSION PLANNING CELL SUPPORT SERVICES  SOLICITATION IDS ARE: 47QFPA21Q0023 / 47QFPA21R0025,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2021-12-06,2023-12-05,28473209.22,,CONT_AWD_47QFPA22F0004_4732_GS00Q14OADU108_4732,,143853008,,2023-06-29,,,,,,Department of Defense,729.0,2,52,Active,0-3 months,1.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFPA22F0004_4732_GS00Q14OADU108_4732
47QFPA21F0057,U2 MISSION PLANNING CELL SUPPORT SERVICES BRIDGE,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2021-09-06,2022-02-05,7283971.73,,CONT_AWD_47QFPA21F0057_4732_GS00Q14OADU108_4732,,140489701,,2023-06-26,,,,,,Department of Defense,152.0,0,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_47QFPA21F0057_4732_GS00Q14OADU108_4732
47QFPA19F0062,JOINT INTEGRATED NETWORK SOLUTIONS JINS,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2019-09-01,2023-02-28,15492701.77,,CONT_AWD_47QFPA19F0062_4732_GS00Q14OADU308_4732,,86939885,,2023-06-26,,,,,,Department of Defense,1276.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFPA19F0062_4732_GS00Q14OADU308_4732
47QFPA18F0091,"FINANCE INFORMATION SYSTEMS MAINTENANCE AND SUPPORT SERVICES. THIS IS AN ACQUISITION FOR COMMERCIAL IT SERVICES; HOWEVER, FPDS WILL NOT ALLOW THAT CHOICE IN THE FIELD ABOVE.",DELIVERY ORDER,,,"CACI, INC. - FEDERAL",General Services Administration,614.0,2018-09-28,2019-06-24,4998064.39,,CONT_AWD_47QFPA18F0091_4732_GS00Q09BGD0020_4735,,69586095,,2023-01-27,,,,,,Department of Defense,269.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFPA18F0091_4732_GS00Q09BGD0020_4735
47QFPA18F0049,"ID09180069 - ONR - DATA ANALYTICS, BUSINESS INTELLIGENCE, AND DATA SCIENCE SUPPORT. IGF::OT::IGF",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2018-09-01,2023-08-31,18793558.98,,CONT_AWD_47QFPA18F0049_4732_GS00Q09BGD0019_4735,,68087748,,2023-08-18,,,,,,Department of Defense,1825.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFPA18F0049_4732_GS00Q09BGD0019_4735
47QFNA23F0192,PHNSY 5G GUAM WIRELESS NETWORK INSTALLATION,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2023-09-30,2025-09-29,8808236.0,,CONT_AWD_47QFNA23F0192_4732_47QTCK18D0004_4732,,163302862,,2023-09-25,,,,,,Department of Defense,730.0,2,716,Active,18+ months,5.0,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_47QFNA23F0192_4732_47QTCK18D0004_4732
47QFNA21F0154,IT DATA ANALYTICAL SERVICES,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2021-09-30,2023-09-29,2212735.47,,CONT_AWD_47QFNA21F0154_4732_GS35F386DA_4732,,153788659,,2023-09-28,,,,,,Department of Defense,729.0,2,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFNA21F0154_4732_GS35F386DA_4732
47QFNA21F0048,FUNCTIONAL MANAGEMENT SUPPORT SERVICES FOR CIVIL ENGINEERING IT SUPPORT SERVICES,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2021-02-05,2024-02-04,86403325.92,,CONT_AWD_47QFNA21F0048_4732_47QTCK18D0004_4732,,127928236,,2023-08-17,,,,,,Department of Defense,1094.0,3,113,Active,3-6 months,2.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFNA21F0048_4732_47QTCK18D0004_4732
47QFNA21F0001,THIS REPRESENTS AN ADMINISTRATIVE CONTINUANCE OF GSA FEDSIM TASK ORDER 47QFCA20F0009.  THIS EFFORT WILL BE ADMINISTERED BY GSA FAS REGION 1 UNDER TO NUMBER 47QFNA21F0001 BEGINNING ON THE EFFECTIVE AWARD DATE OF 1 NOVEMBER 2020.,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2020-11-01,2024-06-02,430131764.96,,CONT_AWD_47QFNA21F0001_4732_47QTCK18D0004_4732,,111287518,,2023-09-25,,,,,,Department of Defense,1309.0,4,232,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFNA21F0001_4732_47QTCK18D0004_4732
47QFNA20F0121,STB IT INFRASTRUCTURE OPTIMIZATION,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2020-10-05,2022-01-12,857040.43,,CONT_AWD_47QFNA20F0121_4732_GS35F0617Y_4732,,110811768,,2023-01-27,,,,,,General Services Administration,464.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFNA20F0121_4732_GS35F0617Y_4732
47QFNA20F0083,DHS FLETC,DELIVERY ORDER,,,CAPGEMINI GOVERNMENT SOLUTIONS LLC,General Services Administration,614.0,2020-08-26,2021-02-25,498510.94,,CONT_AWD_47QFNA20F0083_4732_47QTCA18D00A2_4732,,109237062,,2021-10-12,,,,,,General Services Administration,183.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFNA20F0083_4732_47QTCA18D00A2_4732
47QFNA20F0074,NICHD STRATEGIC CHANGE MANAGEMENT ORDER,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2020-08-17,2021-01-31,354087.57,,CONT_AWD_47QFNA20F0074_4732_GS35F0617Y_4732,,108407699,,2021-10-12,,,,,,General Services Administration,167.0,0,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFNA20F0074_4732_GS35F0617Y_4732
47QFNA20F0054,COE OPM FACES CALCULATION SERVICE,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2020-06-25,2022-01-12,3239463.11,,CONT_AWD_47QFNA20F0054_4732_47QTCK18D0029_4732,,98389622,,2023-01-27,,,,,,Department of Defense,566.0,2,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFNA20F0054_4732_47QTCK18D0029_4732
47QFNA19F0080,F3 ACC AFLC SPECIAL MISSION SUPPORT,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2019-09-16,2020-09-15,2369880.98,,CONT_AWD_47QFNA19F0080_4732_GS00F008DA_4732,,86876868,,2020-06-09,,,,,,Department of Defense,365.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFNA19F0080_4732_GS00F008DA_4732
47QFNA19F0073,FA03 ABMS AOA SERVICES,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2019-08-26,2020-08-25,524924.8,,CONT_AWD_47QFNA19F0073_4732_GS00F008DA_4732,,86990899,,2021-08-31,,,,,,Department of Defense,365.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFNA19F0073_4732_GS00F008DA_4732
47QFNA18F0102,RAPTOR FUSION,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2018-09-24,2020-09-23,2759923.58,,CONT_AWD_47QFNA18F0102_4732_GS00Q14OADU108_4732,,69586089,,2023-06-26,,,,,,Department of Defense,730.0,2,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFNA18F0102_4732_GS00Q14OADU108_4732
47QFMA23F0021,CTE 20,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2023-09-27,2024-09-26,4893203.89,,CONT_AWD_47QFMA23F0021_4732_GS00Q16AJD0001_4732,,163302853,,2023-09-26,,,,,,Department of Defense,365.0,1,348,Active,6-12 months,3.0,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFMA23F0021_4732_GS00Q16AJD0001_4732
47QFMA23F0018,ENTERPRISE MANAGEMENT INFORMATION TECHNOLOGY SERVICES EMITS BRIDGE,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2023-08-03,2024-04-30,62841527.21,,CONT_AWD_47QFMA23F0018_4732_47QTCK18D0029_4732,,160635169,,2023-09-22,,,,,,Department of Defense,271.0,1,199,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA23F0018_4732_47QTCK18D0029_4732
47QFMA21F0043,ENTERPRISE PROGRAM MANAGEMENT SUPPORT,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2021-09-29,2024-09-28,45117966.17,,CONT_AWD_47QFMA21F0043_4732_GS00Q14OADU113_4732,,140489698,,2023-09-28,,,,,,Department of Defense,1095.0,3,350,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA21F0043_4732_GS00Q14OADU113_4732
47QFMA21F0040,NAVFAC CIO RMF CYBERSAFE,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2021-09-15,2024-09-23,26024528.14,,CONT_AWD_47QFMA21F0040_4732_47QTCK18D0029_4732,,140489697,,2023-09-29,,,,,,Department of Defense,1104.0,3,345,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA21F0040_4732_47QTCK18D0029_4732
47QFMA21F0024,NAVFAC PUBLIC WORKS SUPPORT SERVICES,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2021-06-11,2024-06-10,44884376.55,,CONT_AWD_47QFMA21F0024_4732_GS00Q14OADU113_4732,,136904494,,2023-09-21,,,,,,Department of Defense,1095.0,3,240,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA21F0024_4732_GS00Q14OADU113_4732
47QFMA21F0015,PROFESSIONAL SERVICES P2,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2021-03-23,2024-03-23,17838650.35,,CONT_AWD_47QFMA21F0015_4732_GS00Q14OADU108_4732,,144708886,,2023-09-22,,,,,,Department of Defense,1096.0,3,161,Active,3-6 months,2.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA21F0015_4732_GS00Q14OADU108_4732
47QFMA21F0007,LOGISTICS AND ENGINEERING SUPPORT II,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",General Services Administration,614.0,2021-01-01,2023-12-31,59265217.87,,CONT_AWD_47QFMA21F0007_4732_47QTCK18D0009_4732,,123043982,,2023-09-11,,,,,,Department of Defense,1094.0,3,78,Active,0-3 months,1.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA21F0007_4732_47QTCK18D0009_4732
47QFMA21F0003,ENTERPRISE MISSION INFORMATION TECHNOLOGY SERVICES (EMITS),DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",General Services Administration,614.0,2020-11-01,2024-01-31,369157430.86,,CONT_AWD_47QFMA21F0003_4732_47QTCK18D0003_4732,,111544324,,2023-09-28,,,,,,Department of Defense,1186.0,3,109,Active,3-6 months,2.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA21F0003_4732_47QTCK18D0003_4732
47QFMA20F0038,NAVFAC ENTERPRISE DIGITAL TRANSFORMATION AND ANALYSIS SERVICES,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2020-09-29,2024-09-28,35076781.23,,CONT_AWD_47QFMA20F0038_4732_47QTCK18D0029_4732,,110811765,,2023-10-02,,,,,,Department of Defense,1460.0,4,350,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA20F0038_4732_47QTCK18D0029_4732
47QFMA20F0021,IDENTITY AND ACCESS MANAGEMENT PATIENT IDENTITY AND PERSONNEL SECURITY PROGRAM MANAGEMENT SUPPORT,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2020-09-07,2021-09-06,13669826.81,,CONT_AWD_47QFMA20F0021_4732_HHSN316201200018W_7529,,110060311,,2022-02-07,,,,,,Department of Defense,364.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA20F0021_4732_HHSN316201200018W_7529
47QFMA19F0019,MICROWAVE LINE OF SIGHT SUPPORT,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2019-09-21,2021-07-02,4808380.54,,CONT_AWD_47QFMA19F0019_4732_47QTCK18D0004_4732,,86875297,,2021-07-02,,,,,,Department of Defense,650.0,2,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFMA19F0019_4732_47QTCK18D0004_4732
47QFMA19F0013,COMMUNICATION AND INFORMATION TECHNOLOGY SERVICES III,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",General Services Administration,614.0,2019-06-01,2024-05-31,678615298.83,,CONT_AWD_47QFMA19F0013_4732_47QTCK18D0009_4732,,80711536,,2023-10-04,,,,,,Department of Defense,1826.0,5,230,Active,6-12 months,3.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA19F0013_4732_47QTCK18D0009_4732
47QFMA19F0007,REMOTELY PILOTED AIRCRAFT AND HIGH ALTITUDE ISR SUPPORT FOR ACC A5I,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",General Services Administration,614.0,2019-01-30,2024-01-29,12965685.38,,CONT_AWD_47QFMA19F0007_4732_GS00F057CA_4732,,76803889,,2023-08-01,,,,,,Department of Defense,1825.0,5,107,Active,3-6 months,2.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA19F0007_4732_GS00F057CA_4732
47QFMA19F0006,TRIRIGA SOFTWARE MAINTENANCE AND SUPPORT,DELIVERY ORDER,,,INTERNATIONAL BUSINESS MACHINES CORPORATION,General Services Administration,614.0,2018-12-13,2019-10-31,113136.59,,CONT_AWD_47QFMA19F0006_4732_GS35F110DA_4732,,76481582,,2021-01-24,,,,,,Department of Defense,322.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFMA19F0006_4732_GS35F110DA_4732
47QFMA18F0032,NAVY RESILIENT ENERGY PROGRAM OFFICE SUPPORT SERVICES,DELIVERY ORDER,,,DELOITTE CONSULTING LLP,General Services Administration,614.0,2018-07-11,2021-07-10,36184650.72,,CONT_AWD_47QFMA18F0032_4732_GS00Q14OADU113_4732,,67299994,,2023-06-26,,,,,,Department of Defense,1095.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_47QFMA18F0032_4732_GS00Q14OADU113_4732
47QFLA22F0075,SCIENTIFIC AND TECHNICAL SUPPORT FOR THE GREAT LAKES NATIONAL PROGRAM OFFICE,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",General Services Administration,614.0,2022-03-20,2024-03-19,8979386.87,,CONT_AWD_47QFLA22F0075_4732_GS00Q14OADU116_4732,,146941929,,2023-09-06,,,,,,Environmental Protection Agency,730.0,2,157,Active,3-6 months,2.0,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_47QFLA22F0075_4732_GS00Q14OADU116_4732
47QFLA21F0126,UNITED STATES AIR FORCE USAF AIR MOBILITY COMMAND AMC MOBILITY AIR FORCES STRATEGIC PLANNING,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2021-06-02,2024-06-01,2868558.45,,CONT_AWD_47QFLA21F0126_4732_GS00Q14OADU406_4732,,134213740,,2023-08-30,,,,,,Department of Defense,1095.0,3,231,Active,6-12 months,3.0,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_47QFLA21F0126_4732_GS00Q14OADU406_4732
47QFLA19F0016,BPA FAST IV ID05150022 ACE LAB SUPPORT VR EXPERTISE FOR OPERATING SYSTEMS 19 AC FA; IGF::OT::IGF FOR OTHER FUNCTIONS,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2019-01-14,2020-01-13,96294.41,,CONT_AWD_47QFLA19F0016_4732_GS23F0025K_4730,,77891392,,2020-08-17,,,,,,Department of Defense,364.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFLA19F0016_4732_GS23F0025K_4730
47QFLA18F0277,"BPA FAST IV ID05150022 SATELLITE MANEUVERABILITY TOOL STUDY 18 SM DI, IGF::OT::IGF FOR OTHER FUNCTIONS",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,General Services Administration,614.0,2018-09-27,2019-06-26,189989.63,,CONT_AWD_47QFLA18F0277_4732_GS23F0025K_4730,,68960361,,2020-04-14,,,,,,Department of Defense,272.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_47QFLA18F0277_4732_GS23F0025K_4730
